Status,Connector RCCP pivot,Connector Plant_Material nr,Material number,Material Description,Cycle time,Work center,Tool number,Project_name,Plate Factory,Plate Final,Plate Description,All delayed,demand_month,demand_pcs,product_type,demand_year,demand_month_num,pipeline_plant,factory_production_type,Plant_2_6,Type_2_6,Sap code_2_6,Material description_2_6,Total QTY_2_6,Tool No._2_6,Work center_2_6,Cycle times Standard Value (Machine)_2_6,OPS plan GD_2_6,Rev no_2_6,Material Status_2_6,Project ID,Region,Owner,Probability,Requested delivery date,Customer segment,Total expected PCS,Total expected EUR,Revenue tier,Submission channel,Description_2_3,Material Type_2_3,ABC (SAP)_2_3,Procurement Type_2_3,In House Production Time (WD)_2_3,Production LT Weeks_2_3,Transportation Lanes Lead Time (CD)_2_3,Planned Delivery Time (MARC) (CD)_2_3,Standard Cost in EUR_2_3,Avg Sales Price in EUR_2_3,G37 - Vendor_2_3,P45 - Supply Group_2_3,P55 - Operations Group_2_3,Is Network Material_2_3,Base Unit of Measure_2_3,WC-Description long_2_5,Size_2_5,Weekly Schedule_2_5,Hours_2_5,Days_2_5,Weekly available time_2_5,OEE (in %)_2_5,Daily breaks (in H)_2_5,NR of stands per WC_2_5,AP Limit_2_5,cap_avg_available_hrs_per_week,cap_avg_load_hrs_per_week,cap_utilization_pct,P80 - Plant Material: Operations Group,P80 - Plant Material: Mixed MRP,ops_avg_planned_pcs_per_week,Component Material code,Component Quantity,Component BUoM,Component Description,Production LT in Weeks,Component Scrap (perc),Assembly Scrap (perc),Total Scrap Factor,Effective Component Quantity,Comp Plate/Gasket,BOM Status,Header Description,Stock Qty_3_1,ATP Quantity_3_1,ATP Qty (allow negative)_3_1,Reserved Stock Qty_3_1,Stock in Transit Qty_3_1,Safety Stock Qty_3_1,Minimum Safety Stock Qty_3_1,Stock Value (EUR)_3_1,Stock in Transit Value (EUR)_3_1,Total Stock Value (EUR)_3_1,Calendar day_3_1,Operation Group_3_1,inv_usable_qty_3_1
Not approved,NW14_Northwind Oceania,NW14_MAT-101358,MAT-101358,S140/PL.09 304TL 0.6mm,1.257,GRINDING_1,T-70022-D,PRJ-BETA-0384,P01_NW14_Northwind Oceania,MAT-101358,S140/PL.09 304TL 0.6mm,0,9 2027,7655,Plates,2027,9,NW14,Both,NW14,Plates,MAT-101358,S140/PL.09 304TL 0.6mm,31585.0,T-70022-D,GRINDING_1,1.257,80640.0,A,Phase-out,SF-100383,LATAM,A. Meyer,75,2026-09-24,District Heating,14976,177151.36,Large,Distributor,S140/PL.09 304TL 0.6mm,HALB,C,E,21.0,4.0,21.0,45.0,33.75,45.76,V-31710,SG-26,OPS-S140,Y,PC,Grinding line,S,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,1.0,"Available Capacity, hours",26.159999999999943,20.398333333333312,0.7797528032619785,OPS-S140,True,0.12211858974358969,RM-COIL-NI,6.59,KG,COIL NICKEL 1200mm 0.35mm,6.0,0.048,0.026,1.0752,7.086,Plates,Active,S140/PL.09 304TL 0.6mm,7655.0,4998.0,5503.0,1506.0,1431.0,1055.0,738.0,40229.33,7520.34,47749.66,2026.04.03,OPS-S140,8031.0
Not approved,NW13_Northwind Andes,NW13_MAT-101307,MAT-101307,HT80/PL.08 304TL 0.7mm,1.989,PRESS_4,T-70076-D,PRJ-GAMMA-0507,P01_NW13_Northwind Andes,MAT-101307,HT80/PL.08 304TL 0.7mm,0,9 2027,1528,Plates,2027,9,NW13,Both,NW13,Plates,MAT-101307,HT80/PL.08 304TL 0.7mm,191316.0,T-70076-D,,1.989,177655.0,A,Active,SF-100506,APAC-South,T. Novak,10,2026-12-02,Marine,41598,1113364.18,Strategic,Distributor,HT80/PL.08 304TL 0.7mm,HALB,C,E,21.0,6.0,14.0,60.0,94.9,92.34,V-87402,SG-73,OPS-HT80,N,PC,,,,,,,,,,,,,,OPS-HT80,True,0.039869230769230775,RM-COIL-SS316,12.065,KG,COIL SS316 1250mm 0.5mm,6.0,0.034,0.017,1.0516,12.688,Plates,Active,HT80/PL.08 304TL 0.7mm,5009.0,4510.0,4234.0,942.0,261.0,308.0,216.0,24708.88,1287.49,25996.36,2026.04.03,OPS-HT80,4962.0
Not approved,NW13_Northwind Andes,NW13_MAT-101359,MAT-101359,S160/PL.10 304TL 0.7mm,1.579,PRESS_2,T-70316-A,PRJ-EPSILON-0412,P01_NW13_Northwind Andes,MAT-101359,S160/PL.10 304TL 0.7mm,0,9 2027,2725,Plates,2027,9,NW13,Both,NW13,Plates,MAT-101359,S160/PL.10 304TL 0.7mm,25223.0,T-70316-A,PRESS_2,1.579,193267.0,B,Phase-out,SF-100411,APAC-South,R. Weber,90,2026-07-13,Pharma,8747,358251.22,Strategic,Partner,S160/PL.10 304TL 0.7mm,ROH,C,E,5.0,6.0,14.0,28.0,75.31,122.0,V-28887,SG-19,OPS-S160,N,PC,Press 5500T,M,8/5,8.0,5.0,25.4,0.76,1.0,2.0,"Available Capacity, hours",25.400000000000063,17.902307692307698,0.7048152634766793,OPS-S160,False,0.14886025641025638,RM-COIL-TI,6.135,KG,COIL TITANIUM 1200mm 0.4mm,3.0,0.017,0.026,1.0434,6.401,Plates,Active,S160/PL.10 304TL 0.7mm,10136.0,7649.0,3541.0,746.0,3328.0,1001.0,701.0,172234.79,56550.65,228785.44,2026.04.03,OPS-S160,12463.0
Not approved,NW13_Northwind Andes,NW13_MAT-101284,MAT-101284,S62/PL.35 304TL 0.5mm,1.06,PRESS_3,T-70276-A,PRJ-EPSILON-0693,P01_NW13_Northwind Andes,MAT-101284,S62/PL.35 304TL 0.5mm,0,9 2027,1189,Plates,2027,9,NW13,Both,NW13,Plates,MAT-101284,S62/PL.35 304TL 0.5mm,174981.0,T-70276-A,PRESS_3,1.06,130704.0,C,Active,SF-100692,,P. Kovac,10,2026-11-17,Industrial,33620,685235.5,Medium,Partner,S62/PL.35 304TL 0.5mm,HALB,C,X,21.0,4.0,14.0,35.0,9.74,125.48,V-42863,SG-78,OPS-S62,N,PC,Press 8000T,M,8/5,8.0,5.0,25.4,0.76,1.0,2.0,"Available Capacity, hours",25.400000000000063,15.86288461538461,0.6245230163537233,OPS-S62,False,0.11303974358974357,RM-COIL-TI,4.566,KG,COIL TITANIUM 1200mm 0.4mm,3.0,0.049,0.022,1.0721,4.895,Plates,Active,S62/PL.35 304TL 0.5mm,5900.0,3259.0,4512.0,290.0,1758.0,205.0,144.0,55425.9,16515.04,71940.94,2026.04.03,OPS-S62,7453.0
Not approved,NW13_Northwind Andes,NW13_MAT-101284,MAT-101284,S62/PL.35 304TL 0.5mm,1.06,PRESS_3,T-70276-A,PRJ-EPSILON-0693,P01_NW13_Northwind Andes,MAT-101284,S62/PL.35 304TL 0.5mm,0,9 2027,1189,Plates,2027,9,NW13,Both,NW13,Plates,MAT-101284,S62/PL.35 304TL 0.5mm,174981.0,T-70276-A,PRESS_3,1.06,130704.0,C,Active,SF-100692,,P. Kovac,10,2026-11-17,Industrial,33620,685235.5,Medium,Partner,S62/PL.35 304TL 0.5mm,HALB,C,X,21.0,4.0,14.0,35.0,9.74,125.48,V-42863,SG-78,OPS-S62,N,PC,Press 8000T,M,8/5,8.0,5.0,25.4,0.76,1.0,2.0,"Available Capacity, hours",25.400000000000063,15.86288461538461,0.6245230163537233,OPS-S62,False,0.11303974358974357,RM-COIL-SS304,5.902,KG,COIL SS304 1250mm 0.4mm,6.0,0.025,0.03,1.0557,6.231,Plates,Active,S62/PL.35 304TL 0.5mm,5900.0,3259.0,4512.0,290.0,1758.0,205.0,144.0,55425.9,16515.04,71940.94,2026.04.03,OPS-S62,7453.0
Not approved,NW01_Northwind Midwest,NW01_MAT-100273,MAT-100273,MX200/PL.24 304TL 0.4mm,1.055,ASSY_1,T-70005-C,PRJ-GAMMA-0160,P01_NW01_Northwind Midwest,MAT-100273,MX200/PL.24 304TL 0.4mm,0,9 2027,1201,Plates,2027,9,NW01,Both,NW01,Plates,MAT-100273,MX200/PL.24 304TL 0.4mm,8745.0,T-70005-C,ASSY_1,1.055,108617.0,C,Phase-out,SF-100159,LATAM,L. Tran,50,2026-02-17,Oil & Gas,52488,804023.04,Small,OEM,MX200/PL.24 304TL 0.4mm,FERT,B,F,7.0,8.0,14.0,28.0,51.91,111.39,V-96383,SG-32,OPS-MX200,N,PC,Assembly cell 1,S,12/5,12.0,5.0,40.6,0.76,1.0,1.0,"Available Capacity, hours",40.60000000000009,21.31301282051283,0.5249510546924332,OPS-MX200,False,0.07134679487179489,RM-COIL-NI,6.457,KG,COIL NICKEL 1200mm 0.35mm,3.0,0.056,0.014,1.0708,6.914,Plates,Active,MX200/PL.24 304TL 0.4mm,8717.0,4863.0,6536.0,665.0,606.0,742.0,519.0,174640.26,12140.87,186781.13,2026.04.03,OPS-MX200,8581.0
Not approved,NW01_Northwind Midwest,NW01_MAT-100273,MAT-100273,MX200/PL.24 304TL 0.4mm,1.055,ASSY_1,T-70005-C,PRJ-GAMMA-0160,P01_NW01_Northwind Midwest,MAT-100273,MX200/PL.24 304TL 0.4mm,0,9 2027,1201,Plates,2027,9,NW01,Both,NW01,Plates,MAT-100273,MX200/PL.24 304TL 0.4mm,8745.0,T-70005-C,ASSY_1,1.055,108617.0,C,Phase-out,SF-100159,LATAM,L. Tran,50,2026-02-17,Oil & Gas,52488,804023.04,Small,OEM,MX200/PL.24 304TL 0.4mm,FERT,B,F,7.0,8.0,14.0,28.0,51.91,111.39,V-96383,SG-32,OPS-MX200,N,PC,Assembly cell 1,S,12/5,12.0,5.0,40.6,0.76,1.0,1.0,"Available Capacity, hours",40.60000000000009,21.31301282051283,0.5249510546924332,OPS-MX200,False,0.07134679487179489,RM-COIL-TI,5.671,KG,COIL TITANIUM 1200mm 0.4mm,6.0,0.049,0.016,1.0658,6.044,Plates,Active,MX200/PL.24 304TL 0.4mm,8717.0,4863.0,6536.0,665.0,606.0,742.0,519.0,174640.26,12140.87,186781.13,2026.04.03,OPS-MX200,8581.0
Not approved,NW13_Northwind Andes,NW13_MAT-101403,MAT-101403,HT80/PL.04 304TL 0.6mm,1.763,PRESS_4,T-70127-C,PRJ-GAMMA-0612,P01_NW13_Northwind Andes,MAT-101403,HT80/PL.04 304TL 0.6mm,0,9 2027,3753,Plates,2027,9,NW13,Both,NW13,Plates,MAT-101403,HT80/PL.04 304TL 0.6mm,160869.0,T-70127-C,PRESS_4,1.763,316214.0,A,Phase-out,SF-100611,EMEA-West,M. Akiyama,10,2026-02-05,Industrial,50400,556232.2,Small,OEM,HT80/PL.04 304TL 0.6mm,ROH,A,F,14.0,6.0,30.0,45.0,66.58,181.14,V-23119,SG-98,OPS-HT80,Y,PC,Press 13900T,L,24/5,24.0,5.0,81.2,0.76,2.0,3.0,"Available Capacity, hours",81.20000000000017,38.726089743589746,0.4769222874826313,OPS-HT80,False,0.054880128205128234,RM-COIL-AL,9.767,KG,COIL ALUMINUM 1300mm 0.6mm,4.0,0.042,0.027,1.0701,10.452,Plates,Active,HT80/PL.04 304TL 0.6mm,4905.0,3019.0,3457.0,880.0,2502.0,665.0,465.0,230330.06,117489.46,347819.52,2026.04.03,OPS-HT80,6742.0
Not approved,NW02_Northwind Heartland,NW02_MAT-100107,MAT-100107,HT80/PL.08 304TL 0.6mm,1.92,PRESS_6,T-70311-A,PRJ-EPSILON-0706,P01_NW02_Northwind Heartland,MAT-100107,HT80/PL.08 304TL 0.6mm,0,9 2027,1626,Plates,2027,9,NW02,Both,NW02,Plates,MAT-100107,HT80/PL.08 304TL 0.6mm,225007.0,T-70311-A,PRESS_6,1.92,217158.0,B,Active,SF-100705,LATAM,M. Akiyama,90,2026-03-07,Industrial,24017,355686.88,Medium,Distributor,HT80/PL.08 304TL 0.6mm,FERT,A,X,14.0,6.0,14.0,28.0,101.96,58.2,V-71793,SG-106,OPS-HT80,N,PC,Press 13900T,L,24/5,24.0,5.0,88.4,0.82,2.0,3.0,"Available Capacity, hours",88.39999999999976,69.94519230769231,0.7912352071005938,OPS-HT80,True,0.039823717948717946,RM-COIL-SS316,14.615,KG,COIL SS316 1250mm 0.5mm,8.0,0.051,0.024,1.0762,15.729,Plates,Active,HT80/PL.08 304TL 0.6mm,9000.0,5024.0,5700.0,1088.0,3483.0,202.0,141.0,513316.71,198653.57,711970.28,2026.04.03,OPS-HT80,12281.0
Not approved,NW02_Northwind Heartland,NW02_MAT-100107,MAT-100107,HT80/PL.08 304TL 0.6mm,1.92,PRESS_6,T-70311-A,PRJ-EPSILON-0706,P01_NW02_Northwind Heartland,MAT-100107,HT80/PL.08 304TL 0.6mm,0,9 2027,1626,Plates,2027,9,NW02,Both,NW02,Plates,MAT-100107,HT80/PL.08 304TL 0.6mm,225007.0,T-70311-A,PRESS_6,1.92,217158.0,B,Active,SF-100705,LATAM,M. Akiyama,90,2026-03-07,Industrial,24017,355686.88,Medium,Distributor,HT80/PL.08 304TL 0.6mm,FERT,A,X,14.0,6.0,14.0,28.0,101.96,58.2,V-71793,SG-106,OPS-HT80,N,PC,Press 13900T,L,24/5,24.0,5.0,88.4,0.82,2.0,3.0,"Available Capacity, hours",88.39999999999976,69.94519230769231,0.7912352071005938,OPS-HT80,True,0.039823717948717946,RM-COIL-HC276,15.135,KG,COIL HASTELLOY C276 1250mm 0.5mm,3.0,0.045,0.022,1.068,16.164,Plates,Active,HT80/PL.08 304TL 0.6mm,9000.0,5024.0,5700.0,1088.0,3483.0,202.0,141.0,513316.71,198653.57,711970.28,2026.04.03,OPS-HT80,12281.0
Not approved,NW11_Northwind Levant,NW11_MAT-100491,MAT-100491,HT80/PL.42 304TL 0.5mm,2.019,PRESS_4,T-70495-D,PRJ-EPSILON-0273,P01_NW11_Northwind Levant,MAT-100491,HT80/PL.42 304TL 0.5mm,0,9 2027,2046,Plates,2027,9,NW11,Both,NW11,Plates,MAT-100491,HT80/PL.42 304TL 0.5mm,20110.0,T-70495-D,PRESS_4,2.019,219793.0,B,Active,SF-100272,APAC-South,M. Akiyama,50,2026-02-26,Food & Beverage,27006,359586.84,Strategic,Partner,HT80/PL.42 304TL 0.5mm,HALB,C,X,7.0,2.0,30.0,60.0,88.1,186.69,V-51979,SG-25,OPS-HT80,N,PC,Press 11000T,L,24/5,24.0,5.0,77.6,0.73,2.0,3.0,"Available Capacity, hours",77.60000000000021,33.524166666666645,0.4320124570446721,OPS-HT80,False,0.051864743589743585,RM-COIL-SS316,11.097,KG,COIL SS316 1250mm 0.5mm,4.0,0.02,0.006,1.0261,11.387,Plates,Active,HT80/PL.42 304TL 0.5mm,8055.0,6386.0,5129.0,284.0,2316.0,404.0,283.0,253029.89,72751.98,325781.88,2026.04.03,OPS-HT80,9967.0
Not approved,NW02_Northwind Heartland,NW02_MAT-101149,MAT-101149,MX200/PL.50 304TL 0.7mm,1.406,PRESS_2,T-70366-B,PRJ-DELTA-0180,P01_NW02_Northwind Heartland,MAT-101149,MX200/PL.50 304TL 0.7mm,0,9 2027,8743,Plates,2027,9,NW02,Both,NW02,Plates,MAT-101149,MX200/PL.50 304TL 0.7mm,159120.0,T-70366-B,PRESS_2,1.406,127062.0,B,Active,SF-100179,APAC-East,C. Moreau,25,2026-12-06,Food & Beverage,58270,495945.42,Strategic,Direct,MX200/PL.50 304TL 0.7mm,HALB,A,F,14.0,2.0,21.0,21.0,22.65,51.57,V-96498,SG-111,OPS-MX200,Y,PC,Press 3300T,S,8/5,8.0,5.0,27.8,0.82,1.0,1.0,"Available Capacity, hours",27.800000000000082,17.94083333333334,0.6453537170263772,OPS-MX200,False,0.09593589743589744,RM-COIL-TI,6.098,KG,COIL TITANIUM 1200mm 0.4mm,8.0,0.028,0.019,1.0475,6.388,Plates,Active,MX200/PL.50 304TL 0.7mm,10751.0,6538.0,9508.0,840.0,2194.0,629.0,440.0,148783.53,30362.86,179146.39,2026.04.03,OPS-MX200,12316.0
Not approved,NW02_Northwind Heartland,NW02_MAT-101149,MAT-101149,MX200/PL.50 304TL 0.7mm,1.406,PRESS_2,T-70366-B,PRJ-DELTA-0180,P01_NW02_Northwind Heartland,MAT-101149,MX200/PL.50 304TL 0.7mm,0,9 2027,8743,Plates,2027,9,NW02,Both,NW02,Plates,MAT-101149,MX200/PL.50 304TL 0.7mm,159120.0,T-70366-B,PRESS_2,1.406,127062.0,B,Active,SF-100179,APAC-East,C. Moreau,25,2026-12-06,Food & Beverage,58270,495945.42,Strategic,Direct,MX200/PL.50 304TL 0.7mm,HALB,A,F,14.0,2.0,21.0,21.0,22.65,51.57,V-96498,SG-111,OPS-MX200,Y,PC,Press 3300T,S,8/5,8.0,5.0,27.8,0.82,1.0,1.0,"Available Capacity, hours",27.800000000000082,17.94083333333334,0.6453537170263772,OPS-MX200,False,0.09593589743589744,RM-COIL-HC276,8.972,KG,COIL HASTELLOY C276 1250mm 0.5mm,4.0,0.01,0.016,1.0262,9.207,Plates,Active,MX200/PL.50 304TL 0.7mm,10751.0,6538.0,9508.0,840.0,2194.0,629.0,440.0,148783.53,30362.86,179146.39,2026.04.03,OPS-MX200,12316.0
Not approved,NW02_Northwind Heartland,NW02_MAT-101248,MAT-101248,S62/PL.49 304TL 0.6mm,1.206,EXTRUSION_1,T-70339-D,PRJ-ALPHA-0413,P01_NW02_Northwind Heartland,MAT-101248,S62/PL.49 304TL 0.6mm,0,9 2027,1050,Plates,2027,9,NW02,Both,NW02,Plates,MAT-101248,S62/PL.49 304TL 0.6mm,31368.0,T-70339-D,EXTRUSION_1,1.206,207909.0,C,Active,SF-100412,APAC-South,A. Meyer,75,2026-11-21,Refrigeration,11608,869090.38,Medium,Partner,S62/PL.49 304TL 0.6mm,HALB,B,X,5.0,4.0,7.0,60.0,99.26,107.37,V-98950,SG-97,OPS-S62,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,2.0,"Available Capacity, hours",26.159999999999943,16.472500000000007,0.6296827217125399,OPS-S62,False,0.018482692307692304,RM-COIL-SS316,7.032,KG,COIL SS316 1250mm 0.5mm,6.0,0.038,0.006,1.0442,7.343,Plates,Active,S62/PL.49 304TL 0.6mm,8956.0,5675.0,8045.0,202.0,3408.0,1110.0,777.0,496718.01,189014.62,685732.63,2026.04.03,OPS-S62,11254.0
Not approved,NW06_Northwind Southeast,NW06_MAT-101120,MAT-101120,XL420/PL.21 304TL 0.5mm,2.468,PRESS_4,T-70566-A,PRJ-DELTA-0037,P01_NW06_Northwind Southeast,MAT-101120,XL420/PL.21 304TL 0.5mm,0,9 2027,6153,Plates,2027,9,NW06,Both,NW06,Plates,MAT-101120,XL420/PL.21 304TL 0.5mm,222927.0,T-70566-A,PRESS_4,2.468,315064.0,B,Active,SF-100036,EMEA-East,M. Silva,25,2026-12-12,Pharma,5954,634844.86,Large,Distributor,XL420/PL.21 304TL 0.5mm,ROH,B,X,14.0,8.0,14.0,45.0,82.41,8.85,V-73059,SG-120,OPS-XL420,N,PC,Press 13900T,L,24/5,24.0,5.0,83.6,0.78,2.0,3.0,"Available Capacity, hours",83.60000000000022,60.02987179487178,0.7180606674027706,OPS-XL420,True,0.03284935897435894,RM-COIL-HC276,16.096,KG,COIL HASTELLOY C276 1250mm 0.5mm,4.0,0.028,0.015,1.0434,16.795,Plates,Active,XL420/PL.21 304TL 0.5mm,6843.0,5322.0,5232.0,393.0,2424.0,666.0,466.0,369096.09,130745.13,499841.22,2026.04.03,OPS-XL420,8601.0
Not approved,NW13_Northwind Andes,NW13_MAT-101168,MAT-101168,XL420/PL.19 304TL 0.4mm,2.208,PRESS_4,T-70577-C,PRJ-ALPHA-0217,P01_NW13_Northwind Andes,MAT-101168,XL420/PL.19 304TL 0.4mm,0,9 2027,717,Plates,2027,9,NW13,Both,NW13,Plates,MAT-101168,XL420/PL.19 304TL 0.4mm,68679.0,T-70577-C,PRESS_4,2.208,177408.0,B,Active,SF-100216,EMEA-East,A. Meyer,90,2026-07-13,Industrial,32321,470550.42,Medium,Partner,XL420/PL.19 304TL 0.4mm,HALB,C,E,10.0,4.0,14.0,21.0,59.49,42.3,V-88919,SG-105,OPS-XL420,N,PC,Press 13900T,L,24/5,24.0,5.0,81.2,0.76,2.0,3.0,"Available Capacity, hours",81.20000000000017,38.726089743589746,0.4769222874826313,OPS-XL420,False,0.16852051282051272,RM-COIL-HC276,12.891,KG,COIL HASTELLOY C276 1250mm 0.5mm,6.0,0.056,0.028,1.0856,13.994,Plates,Active,XL420/PL.19 304TL 0.4mm,900.0,791.0,699.0,125.0,28.0,1141.0,799.0,32233.4,1002.82,33236.22,2026.04.03,OPS-XL420,0.0
Not approved,NW08_Northwind Iberia,NW08_MAT-100496,MAT-100496,XL420/PL.47 304TL 0.5mm,1.76,PRESS_4,T-70122-B,PRJ-ALPHA-0049,P01_NW08_Northwind Iberia,MAT-100496,XL420/PL.47 304TL 0.5mm,0,9 2027,2363,Plates,2027,9,NW08,Both,NW08,Plates,MAT-100496,XL420/PL.47 304TL 0.5mm,108933.0,T-70122-B,PRESS_4,1.76,29811.0,B,Active,SF-100048,APAC-South,A. Meyer,10,2026-06-05,Food & Beverage,53488,128224.14,Small,OEM,XL420/PL.47 304TL 0.5mm,ROH,C,F,5.0,8.0,7.0,21.0,42.64,13.4,V-95470,SG-46,OPS-XL420,N,PC,Press 13900T,L,24/5,24.0,5.0,86.0,0.8,2.0,3.0,"Available Capacity, hours",86.0,56.864999999999995,0.6612209302325581,OPS-XL420,True,0.10778076923076921,RM-COIL-SS316,11.667,KG,COIL SS316 1250mm 0.5mm,3.0,0.057,0.011,1.0686,12.467,Plates,Active,XL420/PL.47 304TL 0.5mm,8788.0,7742.0,3633.0,431.0,1723.0,904.0,633.0,353681.6,69343.81,423025.41,2026.04.03,OPS-XL420,9607.0
Not approved,NW08_Northwind Iberia,NW08_MAT-100496,MAT-100496,XL420/PL.47 304TL 0.5mm,1.76,PRESS_4,T-70122-B,PRJ-ALPHA-0049,P01_NW08_Northwind Iberia,MAT-100496,XL420/PL.47 304TL 0.5mm,0,9 2027,2363,Plates,2027,9,NW08,Both,NW08,Plates,MAT-100496,XL420/PL.47 304TL 0.5mm,108933.0,T-70122-B,PRESS_4,1.76,29811.0,B,Active,SF-100048,APAC-South,A. Meyer,10,2026-06-05,Food & Beverage,53488,128224.14,Small,OEM,XL420/PL.47 304TL 0.5mm,ROH,C,F,5.0,8.0,7.0,21.0,42.64,13.4,V-95470,SG-46,OPS-XL420,N,PC,Press 13900T,L,24/5,24.0,5.0,86.0,0.8,2.0,3.0,"Available Capacity, hours",86.0,56.864999999999995,0.6612209302325581,OPS-XL420,True,0.10778076923076921,RM-COIL-TI,8.749,KG,COIL TITANIUM 1200mm 0.4mm,6.0,0.024,0.019,1.0435,9.13,Plates,Active,XL420/PL.47 304TL 0.5mm,8788.0,7742.0,3633.0,431.0,1723.0,904.0,633.0,353681.6,69343.81,423025.41,2026.04.03,OPS-XL420,9607.0
Not approved,NW15_Northwind Indochina,NW15_MAT-100281,MAT-100281,XL520/PL.32 304TL 0.5mm,2.504,PRESS_4,T-70270-D,PRJ-BETA-0213,P01_NW15_Northwind Indochina,MAT-100281,XL520/PL.32 304TL 0.5mm,0,9 2027,3600,Plates,2027,9,NW15,Both,NW15,Plates,MAT-100281,XL520/PL.32 304TL 0.5mm,117957.0,T-70270-D,PRESS_4,2.504,176054.0,A,Active,SF-100212,EMEA-West,L. Tran,10,2026-10-12,Oil & Gas,38503,1035841.64,Small,OEM,XL520/PL.32 304TL 0.5mm,HALB,B,E,5.0,4.0,30.0,21.0,37.35,99.75,V-35384,SG-12,OPS-XL520,N,PC,Press 11000T,L,24/5,24.0,5.0,78.8,0.74,2.0,3.0,"Available Capacity, hours",78.79999999999984,57.49384615384617,0.7296173369777448,OPS-XL520,False,0.0565455128205128,RM-COIL-HC276,15.973,KG,COIL HASTELLOY C276 1250mm 0.5mm,2.0,0.027,0.007,1.0342,16.519,Plates,Active,XL520/PL.32 304TL 0.5mm,3504.0,2198.0,2077.0,132.0,2916.0,244.0,171.0,35763.84,29762.37,65526.21,2026.04.03,OPS-XL520,6176.0
Not approved,NW15_Northwind Indochina,NW15_MAT-100281,MAT-100281,XL520/PL.32 304TL 0.5mm,2.504,PRESS_4,T-70270-D,PRJ-BETA-0213,P01_NW15_Northwind Indochina,MAT-100281,XL520/PL.32 304TL 0.5mm,0,9 2027,3600,Plates,2027,9,NW15,Both,NW15,Plates,MAT-100281,XL520/PL.32 304TL 0.5mm,117957.0,T-70270-D,PRESS_4,2.504,176054.0,A,Active,SF-100212,EMEA-West,L. Tran,10,2026-10-12,Oil & Gas,38503,1035841.64,Small,OEM,XL520/PL.32 304TL 0.5mm,HALB,B,E,5.0,4.0,30.0,21.0,37.35,99.75,V-35384,SG-12,OPS-XL520,N,PC,Press 11000T,L,24/5,24.0,5.0,78.8,0.74,2.0,3.0,"Available Capacity, hours",78.79999999999984,57.49384615384617,0.7296173369777448,OPS-XL520,False,0.0565455128205128,RM-COIL-AL,9.611,KG,COIL ALUMINUM 1300mm 0.6mm,2.0,0.055,0.019,1.075,10.332,Plates,Active,XL520/PL.32 304TL 0.5mm,3504.0,2198.0,2077.0,132.0,2916.0,244.0,171.0,35763.84,29762.37,65526.21,2026.04.03,OPS-XL520,6176.0
Not approved,NW09_Northwind Alpine,NW09_MAT-100072,MAT-100072,S62/PL.23 304TL 0.6mm,1.1,GRINDING_1,T-70541-C,PRJ-BETA-0239,P01_NW09_Northwind Alpine,MAT-100072,S62/PL.23 304TL 0.6mm,0,9 2027,1226,Plates,2027,9,NW09,Both,NW09,Plates,MAT-100072,S62/PL.23 304TL 0.6mm,155779.0,T-70541-C,GRINDING_1,1.1,274376.0,C,Active,SF-100238,LATAM,A. Meyer,50,2026-05-07,District Heating,8882,345596.23,Small,Distributor,S62/PL.23 304TL 0.6mm,HALB,A,E,14.0,3.0,14.0,35.0,115.82,90.49,V-47166,SG-64,OPS-S62,N,PC,Grinding line,S,12/5,12.0,5.0,39.46,0.741,1.0,1.0,"Available Capacity, hours",39.46000000000003,16.45878205128205,0.4171004067734931,OPS-S62,False,0.07949935897435899,RM-COIL-HC276,9.073,KG,COIL HASTELLOY C276 1250mm 0.5mm,2.0,0.014,0.016,1.0302,9.347,Plates,Active,S62/PL.23 304TL 0.6mm,6689.0,6114.0,5731.0,1280.0,2424.0,286.0,200.0,37954.05,13754.02,51708.07,2026.04.03,OPS-S62,8827.0
Not approved,NW01_Northwind Midwest,NW01_MAT-100708,MAT-100708,S62/PL.09 304TL 0.5mm,1.341,PRESS_6,T-70115-C,PRJ-GAMMA-0244,P01_NW01_Northwind Midwest,MAT-100708,S62/PL.09 304TL 0.5mm,0,9 2027,1702,Plates,2027,9,NW01,Both,NW01,Plates,MAT-100708,S62/PL.09 304TL 0.5mm,31389.0,T-70115-C,PRESS_6,1.341,241780.0,A,Active,SF-100243,APAC-South,C. Moreau,90,2026-10-25,Data Center,29827,668530.32,Large,Partner,S62/PL.09 304TL 0.5mm,ROH,B,F,14.0,4.0,21.0,60.0,82.13,168.15,V-35051,SG-79,OPS-S62,Y,PC,Press 13900T,L,24/5,24.0,5.0,86.0,0.8,2.0,3.0,"Available Capacity, hours",86.0,68.53102564102564,0.7968723911747166,OPS-S62,False,0.09170064102564102,RM-COIL-NI,5.549,KG,COIL NICKEL 1200mm 0.35mm,4.0,0.032,0.018,1.0506,5.83,Plates,Active,S62/PL.09 304TL 0.5mm,2356.0,2220.0,1821.0,460.0,2566.0,496.0,347.0,73522.95,80076.36,153599.31,2026.04.03,OPS-S62,4426.0
