Status,Connector RCCP pivot,Connector Plant_Material nr,Material number,Material Description,Cycle time,Work center,Tool number,Project_name,Factory,Material_final,Material_desc_resolved,All delayed,demand_month,demand_pcs,product_type,demand_year,demand_month_num,pipeline_plant,factory_production_type,Plant_2_6,Type_2_6,Sap code_2_6,Material description_2_6,Total QTY_2_6,Tool No._2_6,Work center_2_6,Cycle times Standard Value (Machine)_2_6,OPS plan GD_2_6,Rev no_2_6,Material Status_2_6,Project ID,Region,Owner,Probability,Requested delivery date,Customer segment,Total expected PCS,Total expected EUR,Revenue tier,Submission channel,Description_2_3,Material Type_2_3,ABC (SAP)_2_3,Procurement Type_2_3,In House Production Time (WD)_2_3,Production LT Weeks_2_3,Transportation Lanes Lead Time (CD)_2_3,Planned Delivery Time (MARC) (CD)_2_3,Standard Cost in EUR_2_3,Avg Sales Price in EUR_2_3,G37 - Vendor_2_3,P45 - Supply Group_2_3,P55 - Operations Group_2_3,Is Network Material_2_3,Base Unit of Measure_2_3,WC-Description long_2_5,Size_2_5,Weekly Schedule_2_5,Hours_2_5,Days_2_5,Weekly available time_2_5,OEE (in %)_2_5,Daily breaks (in H)_2_5,NR of stands per WC_2_5,AP Limit_2_5,cap_avg_available_hrs_per_week,cap_avg_load_hrs_per_week,cap_utilization_pct,P80 - Plant Material: Operations Group,P80 - Plant Material: Mixed MRP,ops_avg_planned_pcs_per_week,Component Material code,Component Quantity,Component BUoM,Component Description,Production LT in Weeks,Component Scrap (perc),Assembly Scrap (perc),Total Scrap Factor,Effective Component Quantity,Comp Plate/Gasket,BOM Status,Header Description,Stock Qty_3_1,ATP Quantity_3_1,ATP Qty (allow negative)_3_1,Reserved Stock Qty_3_1,Stock in Transit Qty_3_1,Safety Stock Qty_3_1,Minimum Safety Stock Qty_3_1,Stock Value (EUR)_3_1,Stock in Transit Value (EUR)_3_1,Total Stock Value (EUR)_3_1,Calendar day_3_1,Operation Group_3_1,inv_usable_qty_3_1
Not approved,NW09_Northwind Alpine,NW09_MAT-200092,MAT-200092,M20-SILI GASKET 13,0.627,GRINDING_1,T-70232-B,PRJ-GAMMA-0453,P01_NW09_Northwind Alpine,MAT-200092,M20-SILI GASKET 13,0,11 2026,450,Gaskets,2026,11,NW09,Both,NW09,Gaskets,MAT-200092,M20-SILI GASKET 13,136312.0,T-70232-B,GRINDING_1,0.627,225976.0,D,Active,SF-100452,APAC-South,M. Akiyama,75,2026-03-09,Pharma,44069,850948.52,Small,Distributor,M20-SILI GASKET 13,HALB,A,X,7.0,8.0,14.0,21.0,48.33,81.23,V-97171,SG-38,OPS-M20-SILI,N,PC,Grinding line,S,12/5,12.0,5.0,39.46,0.741,1.0,1.0,"Available Capacity, hours",39.46000000000003,16.45878205128205,0.4171004067734931,OPS-M20-SILI,False,0.025841666666666666,RM-COMP-EPDM,0.239,KG,RUBBER COMPOUND EPDM80,6.0,0.017,0.029,1.0465,0.25,Gaskets,Active,M20-SILI GASKET 13,8119.0,4392.0,3863.0,121.0,25.0,875.0,612.0,257938.98,794.24,258733.22,2026.04.03,OPS-M20-SILI,7269.0
Not approved,Missing plant,_,,M22-NBR GASKET 40,Missing CT,Missing WC,Missing tool,PRJ-EPSILON-0224,,,,0,11 2026,1688,Gaskets,2026,11,,,,,,,,,,,,,,SF-100223,EMEA-East,S. Iyer,25,2026-08-17,Industrial,24149,351918.58,Small,Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not approved,NW06_Northwind Southeast,NW06_MAT-200866,MAT-200866,M12-EPDM GASKET 27,0.559,GRINDING_1,T-70472-C,PRJ-EPSILON-0192,P01_NW06_Northwind Southeast,MAT-200866,M12-EPDM GASKET 27,0,11 2026,3454,Gaskets,2026,11,NW06,Both,NW06,Gaskets,MAT-200866,M12-EPDM GASKET 27,145490.0,T-70472-C,GRINDING_1,0.559,300625.0,D,Active,SF-100191,APAC-East,R. Weber,90,2026-12-21,Marine,26010,166263.78,Medium,OEM,M12-EPDM GASKET 27,ROH,B,E,14.0,8.0,30.0,60.0,118.43,40.6,V-46206,SG-43,OPS-M12-EPDM,Y,PC,Grinding line,S,12/5,12.0,5.0,39.46,0.741,1.0,1.0,"Available Capacity, hours",39.46000000000003,22.791730769230778,0.5775907442785292,OPS-M12-EPDM,False,0.1059596153846154,RM-COMP-SILI,0.27,KG,RUBBER COMPOUND SILICONE,8.0,0.029,0.027,1.0568,0.285,Gaskets,Active,M12-EPDM GASKET 27,11534.0,6147.0,7042.0,359.0,1918.0,711.0,498.0,193515.82,32179.93,225695.76,2026.04.03,OPS-M12-EPDM,12741.0
Not approved,NW08_Northwind Iberia,NW08_MAT-200115,MAT-200115,M6-FKM GASKET 36,0.399,PRESS_3,T-70542-D,PRJ-OMEGA-0052,P01_NW08_Northwind Iberia,MAT-200115,M6-FKM GASKET 36,0,11 2026,821,Gaskets,2026,11,NW08,Both,NW08,Gaskets,MAT-200115,M6-FKM GASKET 36,21407.0,T-70542-D,PRESS_3,0.399,79666.0,A,Phase-out,SF-100051,LATAM,M. Silva,50,2026-06-16,Refrigeration,34522,844533.08,Strategic,Distributor,M6-FKM GASKET 36,FERT,B,F,10.0,2.0,30.0,45.0,19.3,201.97,V-86805,SG-96,OPS-M6-FKM,N,PC,Press 8000T,M,8/5,8.0,5.0,27.0,0.8,1.0,2.0,"Available Capacity, hours",27.0,16.800769230769227,0.622250712250712,OPS-M6-FKM,False,0.1683717948717949,RM-COMP-EPDM,0.265,KG,RUBBER COMPOUND EPDM80,3.0,0.057,0.016,1.0739,0.285,Gaskets,Active,M6-FKM GASKET 36,11503.0,5888.0,9850.0,866.0,1807.0,781.0,547.0,432544.59,67948.19,500492.78,2026.04.03,OPS-M6-FKM,12529.0
Not approved,NW08_Northwind Iberia,NW08_MAT-200115,MAT-200115,M6-FKM GASKET 36,0.399,PRESS_3,T-70542-D,PRJ-OMEGA-0052,P01_NW08_Northwind Iberia,MAT-200115,M6-FKM GASKET 36,0,11 2026,821,Gaskets,2026,11,NW08,Both,NW08,Gaskets,MAT-200115,M6-FKM GASKET 36,21407.0,T-70542-D,PRESS_3,0.399,79666.0,A,Phase-out,SF-100051,LATAM,M. Silva,50,2026-06-16,Refrigeration,34522,844533.08,Strategic,Distributor,M6-FKM GASKET 36,FERT,B,F,10.0,2.0,30.0,45.0,19.3,201.97,V-86805,SG-96,OPS-M6-FKM,N,PC,Press 8000T,M,8/5,8.0,5.0,27.0,0.8,1.0,2.0,"Available Capacity, hours",27.0,16.800769230769227,0.622250712250712,OPS-M6-FKM,False,0.1683717948717949,RM-COMP-HNBR,0.371,KG,RUBBER COMPOUND HNBR60,6.0,0.053,0.009,1.0625,0.394,Gaskets,Active,M6-FKM GASKET 36,11503.0,5888.0,9850.0,866.0,1807.0,781.0,547.0,432544.59,67948.19,500492.78,2026.04.03,OPS-M6-FKM,12529.0
Not approved,NW14_Northwind Oceania,NW14_MAT-200839,MAT-200839,M22-NBR GASKET 40,0.5,PRESS_2,T-70249-A,PRJ-BETA-0705,P01_NW14_Northwind Oceania,MAT-200839,M22-NBR GASKET 40,0,11 2026,4245,Gaskets,2026,11,NW14,Both,NW14,Gaskets,MAT-200839,M22-NBR GASKET 40,204910.0,T-70249-A,PRESS_2,0.5,18736.0,D,Active,SF-100704,EMEA-West,M. Akiyama,25,2026-10-26,Marine,49116,972252.59,Strategic,Direct,M22-NBR GASKET 40,ROH,A,E,21.0,3.0,7.0,21.0,93.49,199.6,V-52812,SG-12,OPS-M22-NBR,N,PC,Press 5500T,M,8/5,8.0,5.0,27.8,0.82,1.0,2.0,"Available Capacity, hours",27.800000000000082,19.82455128205128,0.7131133554694684,OPS-M22-NBR,True,0.12506858974358975,RM-COMP-SILI,0.247,KG,RUBBER COMPOUND SILICONE,3.0,0.017,0.014,1.0312,0.255,Gaskets,Active,M22-NBR GASKET 40,7899.0,6499.0,5120.0,948.0,101.0,609.0,426.0,319587.01,4086.38,323673.38,2026.04.03,OPS-M22-NBR,7391.0
Not approved,NW14_Northwind Oceania,NW14_MAT-200839,MAT-200839,M22-NBR GASKET 40,0.5,PRESS_2,T-70249-A,PRJ-BETA-0705,P01_NW14_Northwind Oceania,MAT-200839,M22-NBR GASKET 40,0,11 2026,4245,Gaskets,2026,11,NW14,Both,NW14,Gaskets,MAT-200839,M22-NBR GASKET 40,204910.0,T-70249-A,PRESS_2,0.5,18736.0,D,Active,SF-100704,EMEA-West,M. Akiyama,25,2026-10-26,Marine,49116,972252.59,Strategic,Direct,M22-NBR GASKET 40,ROH,A,E,21.0,3.0,7.0,21.0,93.49,199.6,V-52812,SG-12,OPS-M22-NBR,N,PC,Press 5500T,M,8/5,8.0,5.0,27.8,0.82,1.0,2.0,"Available Capacity, hours",27.800000000000082,19.82455128205128,0.7131133554694684,OPS-M22-NBR,True,0.12506858974358975,RM-COMP-NBR,0.319,KG,RUBBER COMPOUND NBR70,2.0,0.051,0.007,1.0584,0.338,Gaskets,Active,M22-NBR GASKET 40,7899.0,6499.0,5120.0,948.0,101.0,609.0,426.0,319587.01,4086.38,323673.38,2026.04.03,OPS-M22-NBR,7391.0
Not approved,Missing plant,_,,M12-EPDM GASKET 11,Missing CT,Missing WC,Missing tool,PRJ-GAMMA-0367,,,,0,11 2026,5142,Gaskets,2026,11,,,,,,,,,,,,,,SF-100366,EMEA-East,H. Lindqvist,10,2026-08-24,Refrigeration,10771,131645.12,Small,Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not approved,NW01_Northwind Midwest,NW01_MAT-200378,MAT-200378,M12-EPDM GASKET 19,0.489,EXTRUSION_1,T-70493-A,PRJ-EPSILON-0400,P01_NW01_Northwind Midwest,MAT-200378,M12-EPDM GASKET 19,0,11 2026,309,Gaskets,2026,11,NW01,Both,NW01,Gaskets,MAT-200378,M12-EPDM GASKET 19,128384.0,T-70493-A,EXTRUSION_1,0.489,15674.0,B,Active,SF-100399,LATAM,J. Park,75,2026-06-12,Refrigeration,6396,212661.77,Medium,Distributor,M12-EPDM GASKET 19,FERT,C,F,14.0,2.0,30.0,21.0,47.84,71.46,V-70015,SG-113,OPS-M12-EPDM,Y,PC,Extrusion line A,M,12/5,12.0,5.0,40.6,0.76,1.0,2.0,"Available Capacity, hours",40.60000000000009,29.075897435897424,0.7161551092585557,OPS-M12-EPDM,True,0.09277051282051284,RM-COMP-AFLAS,0.457,KG,RUBBER COMPOUND AFLAS,6.0,0.011,0.016,1.0272,0.469,Gaskets,Active,M12-EPDM GASKET 19,4519.0,3155.0,3656.0,555.0,826.0,404.0,283.0,251995.43,46060.68,298056.11,2026.04.03,OPS-M12-EPDM,4941.0
Not approved,NW01_Northwind Midwest,NW01_MAT-200378,MAT-200378,M12-EPDM GASKET 19,0.489,EXTRUSION_1,T-70493-A,PRJ-EPSILON-0400,P01_NW01_Northwind Midwest,MAT-200378,M12-EPDM GASKET 19,0,11 2026,309,Gaskets,2026,11,NW01,Both,NW01,Gaskets,MAT-200378,M12-EPDM GASKET 19,128384.0,T-70493-A,EXTRUSION_1,0.489,15674.0,B,Active,SF-100399,LATAM,J. Park,75,2026-06-12,Refrigeration,6396,212661.77,Medium,Distributor,M12-EPDM GASKET 19,FERT,C,F,14.0,2.0,30.0,21.0,47.84,71.46,V-70015,SG-113,OPS-M12-EPDM,Y,PC,Extrusion line A,M,12/5,12.0,5.0,40.6,0.76,1.0,2.0,"Available Capacity, hours",40.60000000000009,29.075897435897424,0.7161551092585557,OPS-M12-EPDM,True,0.09277051282051284,RM-COMP-FKM,0.433,KG,RUBBER COMPOUND FKM75,3.0,0.027,0.018,1.0455,0.453,Gaskets,Active,M12-EPDM GASKET 19,4519.0,3155.0,3656.0,555.0,826.0,404.0,283.0,251995.43,46060.68,298056.11,2026.04.03,OPS-M12-EPDM,4941.0
Not approved,NW11_Northwind Levant,NW11_MAT-200354,MAT-200354,M12-EPDM GASKET 35,0.711,PRESS_3,T-70206-A,PRJ-DELTA-0312,P01_NW11_Northwind Levant,MAT-200354,M12-EPDM GASKET 35,0,11 2026,7511,Gaskets,2026,11,NW11,Both,NW11,Gaskets,MAT-200354,M12-EPDM GASKET 35,5149.0,T-70206-A,PRESS_3,0.711,261841.0,D,Active,SF-100311,APAC-East,A. Meyer,90,2026-10-27,Refrigeration,6452,365612.03,Strategic,OEM,M12-EPDM GASKET 35,FERT,B,X,21.0,8.0,21.0,45.0,10.6,179.7,V-12721,SG-23,OPS-M12-EPDM,Y,PC,Press 8000T,M,12/6,12.0,6.0,43.56,0.73,1.5,2.0,"Available Capacity, hours",43.56000000000013,19.200512820512824,0.4407831226013032,OPS-M12-EPDM,False,0.06591602564102558,RM-COMP-AFLAS,0.44,KG,RUBBER COMPOUND AFLAS,4.0,0.016,0.026,1.0424,0.459,Gaskets,Active,M12-EPDM GASKET 35,5036.0,3947.0,1920.0,311.0,3418.0,982.0,687.0,124707.64,84640.73,209348.38,2026.04.03,OPS-M12-EPDM,7472.0
Not approved,NW04_Northwind Southbay,NW04_MAT-200857,MAT-200857,M8-NBR GASKET 18,0.441,PRESS_3,T-70017-B,PRJ-BETA-0395,P01_NW04_Northwind Southbay,MAT-200857,M8-NBR GASKET 18,0,11 2026,6212,Gaskets,2026,11,NW04,Both,NW04,Gaskets,MAT-200857,M8-NBR GASKET 18,186300.0,T-70017-B,PRESS_3,0.441,284764.0,C,Phase-out,SF-100394,EMEA-West,H. Lindqvist,50,2026-12-16,Data Center,26186,269780.26,Large,OEM,M8-NBR GASKET 18,ROH,A,X,10.0,4.0,7.0,21.0,31.91,4.03,V-28941,SG-91,OPS-M8-NBR,Y,PC,Press 8000T,M,12/6,12.0,6.0,48.0,0.75,1.0,2.0,"Available Capacity, hours",48.0,39.19826923076924,0.8166306089743592,OPS-M8-NBR,False,0.0897858974358975,RM-COMP-HNBR,0.323,KG,RUBBER COMPOUND HNBR60,6.0,0.011,0.023,1.0343,0.334,Gaskets,Active,M8-NBR GASKET 18,6635.0,5815.0,5953.0,1051.0,1344.0,453.0,317.0,209513.58,42439.52,251953.1,2026.04.03,OPS-M8-NBR,7526.0
Not approved,Missing plant,_,,M8-NBR GASKET 18,Missing CT,Missing WC,Missing tool,PRJ-BETA-0690,,,,0,11 2026,1464,Gaskets,2026,11,,,,,,,,,,,,,,SF-100689,,R. Weber,75,2026-09-14,Oil & Gas,17357,1035530.2,Large,Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not approved,NW05_Northwind Pacific,NW05_MAT-200274,MAT-200274,M12-EPDM GASKET 35,0.671,ASSY_1,T-70125-B,PRJ-GAMMA-0034,P01_NW05_Northwind Pacific,MAT-200274,M12-EPDM GASKET 35,0,11 2026,787,Gaskets,2026,11,NW05,Both,NW05,Gaskets,MAT-200274,M12-EPDM GASKET 35,47636.0,T-70125-B,ASSY_1,0.671,199581.0,A,Active,SF-100033,EMEA-West,K. Suzuki,90,2026-06-05,Food & Beverage,28726,329207.7,Medium,Distributor,M12-EPDM GASKET 35,ROH,C,F,14.0,3.0,7.0,45.0,3.7,7.94,V-51566,SG-120,OPS-M12-EPDM,Y,PC,Assembly cell,S,8/5,8.0,5.0,27.3,0.8075,1.0,1.0,"Available Capacity, hours",27.300000000000075,17.35115384615384,0.6355734009580143,OPS-M12-EPDM,True,0.029546153846153844,RM-COMP-FKM,0.496,KG,RUBBER COMPOUND FKM75,8.0,0.059,0.028,1.0887,0.54,Gaskets,Active,M12-EPDM GASKET 35,6672.0,5931.0,3600.0,1100.0,2381.0,453.0,317.0,330412.72,117912.57,448325.29,2026.04.03,OPS-M12-EPDM,8600.0
Not approved,NW08_Northwind Iberia,NW08_MAT-200725,MAT-200725,M14-HNBR GASKET 06,0.576,PRESS_3,T-70676-D,PRJ-DELTA-0327,P01_NW08_Northwind Iberia,MAT-200725,M14-HNBR GASKET 06,0,11 2026,5266,Gaskets,2026,11,NW08,Both,NW08,Gaskets,MAT-200725,M14-HNBR GASKET 06,117049.0,T-70676-D,PRESS_3,0.576,124191.0,D,Active,SF-100326,APAC-East,L. Tran,10,2026-07-03,Oil & Gas,35154,1046417.24,Strategic,Partner,M14-HNBR GASKET 06,ROH,C,F,5.0,3.0,21.0,28.0,114.42,109.83,V-55529,SG-92,OPS-M14-HNBR,Y,PC,Press 8000T,M,8/5,8.0,5.0,27.0,0.8,1.0,2.0,"Available Capacity, hours",27.0,16.800769230769227,0.622250712250712,OPS-M14-HNBR,False,0.12361858974358975,RM-COMP-FKM,0.437,KG,RUBBER COMPOUND FKM75,3.0,0.04,0.015,1.0556,0.461,Gaskets,Active,M14-HNBR GASKET 06,10702.0,8573.0,6325.0,2108.0,2317.0,291.0,204.0,198057.47,42879.76,240937.23,2026.04.03,OPS-M14-HNBR,12728.0
Not approved,NW04_Northwind Southbay,NW04_MAT-200402,MAT-200402,M12-EPDM GASKET 03,0.624,PRESS_2,T-70461-B,PRJ-OMEGA-0652,P01_NW04_Northwind Southbay,MAT-200402,M12-EPDM GASKET 03,0,11 2026,1200,Gaskets,2026,11,NW04,Both,NW04,Gaskets,MAT-200402,M12-EPDM GASKET 03,159849.0,T-70461-B,PRESS_2,0.624,251435.0,A,Active,SF-100651,APAC-East,H. Lindqvist,90,2026-07-26,Oil & Gas,23707,70969.77,Medium,Direct,M12-EPDM GASKET 03,FERT,A,E,21.0,3.0,14.0,45.0,57.59,160.78,V-77890,SG-108,OPS-M12-EPDM,N,PC,Press 5500T,M,12/6,12.0,6.0,48.0,0.75,1.0,2.0,"Available Capacity, hours",48.0,35.907051282051285,0.7480635683760685,OPS-M12-EPDM,False,0.10358589743589736,RM-COMP-AFLAS,0.452,KG,RUBBER COMPOUND AFLAS,2.0,0.012,0.015,1.0272,0.464,Gaskets,Active,M12-EPDM GASKET 03,2791.0,2409.0,2021.0,160.0,3261.0,886.0,620.0,30194.51,35279.22,65473.73,2026.04.03,OPS-M12-EPDM,5166.0
Not approved,NW14_Northwind Oceania,NW14_MAT-200009,MAT-200009,M8-NBR GASKET 10,0.353,ASSY_1,T-70175-C,PRJ-BETA-0094,P01_NW14_Northwind Oceania,MAT-200009,M8-NBR GASKET 10,0,11 2026,2300,Gaskets,2026,11,NW14,Both,NW14,Gaskets,MAT-200009,M8-NBR GASKET 10,224951.0,T-70175-C,ASSY_1,0.353,33875.0,C,Phase-out,SF-100093,APAC-East,R. Weber,75,2026-07-05,Pharma,58019,1075120.18,Medium,Direct,M8-NBR GASKET 10,HALB,B,X,10.0,3.0,14.0,28.0,39.37,62.28,V-39210,SG-37,OPS-M8-NBR,Y,PC,Assembly cell,S,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,1.0,"Available Capacity, hours",26.159999999999943,12.000064102564103,0.45871804673410277,OPS-M8-NBR,True,0.06578525641025638,RM-COMP-HNBR,0.428,KG,RUBBER COMPOUND HNBR60,2.0,0.036,0.03,1.0671,0.457,Gaskets,Active,M8-NBR GASKET 10,5018.0,3841.0,2268.0,602.0,3307.0,1076.0,753.0,212670.52,140155.72,352826.24,2026.04.03,OPS-M8-NBR,7249.0
Not approved,NW08_Northwind Iberia,NW08_MAT-200489,MAT-200489,M8-NBR GASKET 10,0.351,PRESS_3,T-70054-A,PRJ-OMEGA-0284,P01_NW08_Northwind Iberia,MAT-200489,M8-NBR GASKET 10,0,11 2026,1896,Gaskets,2026,11,NW08,Both,NW08,Gaskets,MAT-200489,M8-NBR GASKET 10,69270.0,T-70054-A,PRESS_3,0.351,58524.0,D,Active,SF-100283,EMEA-West,J. Park,25,2026-09-03,Oil & Gas,38862,444004.86,Strategic,Direct,M8-NBR GASKET 10,ROH,B,X,5.0,6.0,14.0,21.0,64.84,103.73,V-49216,SG-38,OPS-M8-NBR,N,PC,Press 8000T,M,8/5,8.0,5.0,27.0,0.8,1.0,2.0,"Available Capacity, hours",27.0,16.800769230769227,0.622250712250712,OPS-M8-NBR,False,0.06831410256410254,RM-COMP-AFLAS,0.51,KG,RUBBER COMPOUND AFLAS,2.0,0.043,0.01,1.0534,0.537,Gaskets,Active,M8-NBR GASKET 10,639.0,394.0,262.0,1.0,2436.0,449.0,314.0,32516.9,123961.15,156478.06,2026.04.03,OPS-M8-NBR,2626.0
Not approved,NW08_Northwind Iberia,NW08_MAT-200489,MAT-200489,M8-NBR GASKET 10,0.351,PRESS_3,T-70054-A,PRJ-OMEGA-0284,P01_NW08_Northwind Iberia,MAT-200489,M8-NBR GASKET 10,0,11 2026,1896,Gaskets,2026,11,NW08,Both,NW08,Gaskets,MAT-200489,M8-NBR GASKET 10,69270.0,T-70054-A,PRESS_3,0.351,58524.0,D,Active,SF-100283,EMEA-West,J. Park,25,2026-09-03,Oil & Gas,38862,444004.86,Strategic,Direct,M8-NBR GASKET 10,ROH,B,X,5.0,6.0,14.0,21.0,64.84,103.73,V-49216,SG-38,OPS-M8-NBR,N,PC,Press 8000T,M,8/5,8.0,5.0,27.0,0.8,1.0,2.0,"Available Capacity, hours",27.0,16.800769230769227,0.622250712250712,OPS-M8-NBR,False,0.06831410256410254,RM-COMP-NBR,0.318,KG,RUBBER COMPOUND NBR70,8.0,0.037,0.028,1.066,0.339,Gaskets,Active,M8-NBR GASKET 10,639.0,394.0,262.0,1.0,2436.0,449.0,314.0,32516.9,123961.15,156478.06,2026.04.03,OPS-M8-NBR,2626.0
Not approved,NW02_Northwind Heartland,NW02_MAT-200173,MAT-200173,M14-HNBR GASKET 14,0.724,EXTRUSION_1,T-70082-C,PRJ-OMEGA-0418,P01_NW02_Northwind Heartland,MAT-200173,M14-HNBR GASKET 14,0,11 2026,4069,Gaskets,2026,11,NW02,Both,NW02,Gaskets,MAT-200173,M14-HNBR GASKET 14,150452.0,T-70082-C,EXTRUSION_1,0.724,56303.0,C,Active,SF-100417,LATAM,C. Moreau,90,2026-02-16,District Heating,4051,445995.7,Small,Distributor,M14-HNBR GASKET 14,FERT,B,E,5.0,4.0,21.0,60.0,2.71,126.63,V-32143,SG-39,OPS-M14-HNBR,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,2.0,"Available Capacity, hours",26.159999999999943,16.472500000000007,0.6296827217125399,OPS-M14-HNBR,False,0.1379378205128205,RM-COMP-AFLAS,0.477,KG,RUBBER COMPOUND AFLAS,8.0,0.036,0.012,1.0484,0.5,Gaskets,Active,M14-HNBR GASKET 14,399.0,271.0,312.0,28.0,1111.0,450.0,315.0,18689.92,52041.36,70731.28,2026.04.03,OPS-M14-HNBR,1060.0
Not approved,NW04_Northwind Southbay,NW04_MAT-200158,MAT-200158,M18-AFLAS GASKET 39,0.546,GRINDING_1,T-70685-D,PRJ-EPSILON-0100,P01_NW04_Northwind Southbay,MAT-200158,M18-AFLAS GASKET 39,0,11 2026,1268,Gaskets,2026,11,NW04,Both,NW04,Gaskets,MAT-200158,M18-AFLAS GASKET 39,158447.0,T-70685-D,GRINDING_1,0.546,140447.0,D,Phase-out,SF-100099,LATAM,R. Weber,10,2026-09-13,District Heating,7578,1181358.47,Small,Direct,M18-AFLAS GASKET 39,FERT,C,F,21.0,8.0,14.0,35.0,55.16,96.41,V-98117,SG-101,OPS-M18-AFLAS,Y,PC,Grinding line,S,12/6,12.0,6.0,45.3,0.7124999999999999,1.0,1.0,"Available Capacity, hours",45.30000000000012,24.652948717948732,0.5442152034867256,OPS-M18-AFLAS,True,0.01962628205128205,RM-COMP-SILI,0.335,KG,RUBBER COMPOUND SILICONE,8.0,0.023,0.028,1.0516,0.352,Gaskets,Active,M18-AFLAS GASKET 39,10073.0,7372.0,7153.0,429.0,2169.0,504.0,353.0,538391.78,115930.88,654322.66,2026.04.03,OPS-M18-AFLAS,11738.0
Not approved,NW06_Northwind Southeast,NW06_MAT-200609,MAT-200609,M8-NBR GASKET 10,0.485,ASSY_1,T-70011-C,PRJ-EPSILON-0303,P01_NW06_Northwind Southeast,MAT-200609,M8-NBR GASKET 10,0,11 2026,2394,Gaskets,2026,11,NW06,Both,NW06,Gaskets,MAT-200609,M8-NBR GASKET 10,54489.0,T-70011-C,ASSY_1,0.485,232840.0,B,Phase-out,SF-100302,EMEA-West,L. Tran,75,2026-05-05,Food & Beverage,7886,993250.33,Small,OEM,M8-NBR GASKET 10,FERT,A,E,21.0,6.0,14.0,14.0,8.73,209.84,V-73195,SG-16,OPS-M8-NBR,N,PC,Assembly cell,S,12/5,12.0,5.0,39.46,0.741,1.0,1.0,"Available Capacity, hours",39.46000000000003,21.818269230769236,0.5529211665172129,OPS-M8-NBR,True,0.06920897435897437,RM-COMP-HNBR,0.351,KG,RUBBER COMPOUND HNBR60,6.0,0.024,0.029,1.0537,0.37,Gaskets,Active,M8-NBR GASKET 10,6340.0,4896.0,4560.0,1080.0,496.0,1129.0,790.0,209810.25,16414.18,226224.43,2026.04.03,OPS-M8-NBR,5707.0
Not approved,NW15_Northwind Indochina,NW15_MAT-200363,MAT-200363,M6-FKM GASKET 04,0.285,PRESS_2,T-70141-C,PRJ-ALPHA-0522,P01_NW15_Northwind Indochina,MAT-200363,M6-FKM GASKET 04,0,11 2026,4893,Gaskets,2026,11,NW15,Both,NW15,Gaskets,MAT-200363,M6-FKM GASKET 04,201404.0,T-70141-C,PRESS_2,0.285,288299.0,B,Active,SF-100521,,A. Meyer,50,2026-02-05,Industrial,46046,447077.59,Small,OEM,M6-FKM GASKET 04,HALB,C,X,21.0,4.0,30.0,21.0,103.33,93.84,V-60487,SG-59,OPS-M6-FKM,Y,PC,Press 5500T,M,12/6,12.0,6.0,44.28,0.74,1.5,2.0,"Available Capacity, hours",44.27999999999995,20.572243589743582,0.4645944803465132,OPS-M6-FKM,True,0.0918378205128205,RM-COMP-FKM,0.407,KG,RUBBER COMPOUND FKM75,6.0,0.032,0.026,1.0588,0.431,Gaskets,Active,M6-FKM GASKET 04,8747.0,5286.0,7649.0,757.0,1006.0,668.0,468.0,36533.12,4201.71,40734.83,2026.04.03,OPS-M6-FKM,9085.0
Not approved,NW01_Northwind Midwest,NW01_MAT-200321,MAT-200321,M8-NBR GASKET 02,0.343,PRESS_1,T-70074-B,PRJ-EPSILON-0332,P01_NW01_Northwind Midwest,MAT-200321,M8-NBR GASKET 02,0,11 2026,5193,Gaskets,2026,11,NW01,Both,NW01,Gaskets,MAT-200321,M8-NBR GASKET 02,84945.0,T-70074-B,PRESS_1,0.343,122907.0,A,Active,SF-100331,APAC-South,A. Meyer,50,2026-11-03,Pharma,47571,240609.74,Large,OEM,M8-NBR GASKET 02,FERT,A,X,10.0,4.0,21.0,21.0,81.88,182.83,V-80826,SG-48,OPS-M8-NBR,N,PC,Press 3300T,S,12/5,12.0,5.0,43.0,0.8,1.0,1.0,"Available Capacity, hours",43.0,31.20948717948717,0.7258020274299342,OPS-M8-NBR,True,0.061988461538461534,RM-COMP-EPDM,0.27,KG,RUBBER COMPOUND EPDM80,2.0,0.025,0.023,1.0486,0.283,Gaskets,Active,M8-NBR GASKET 02,2758.0,2144.0,1029.0,330.0,2179.0,75.0,52.0,130741.38,103294.23,234035.61,2026.04.03,OPS-M8-NBR,4862.0
